-0.062653,-0.006266,0.063420,0.018029,-0.050835,-0.035658,0.054198,0.037717,0.031817,-0.029647,0.038104,0.032141,0.068681,0.006274,0.069586,0.024756,-0.095839,0.053314,0.096344,0.058020,-0.114159,0.129226,0.122724,0.150149,0.115244,0.144721,0.125706,0.159478,0.086471,0.059223,0.094772,0.065837,0.037759,-0.085059,0.064145,0.116403,0.012158,0.004954,0.103930,0.270402,0.046873,0.127609,0.055619,0.140285,0.010470,0.015938,0.013122,0.016749,0.166720,-0.360970,0.166720,0.360970,0.103572,-0.304042,0.103705,0.304704,0.001742,-0.010561,0.001862,0.011438,-0.000000,0.000019,0.000009,0.000023
0.004973,-0.000360,0.021908,0.010342,-0.005633,-0.004277,0.017283,0.022491,0.005369,-0.012161,0.009159,0.015511,0.005240,-0.000973,0.005418,0.003211,0.298332,-0.104931,0.312974,0.117949,0.040720,-0.022763,0.113275,0.071937,0.031194,0.010983,0.042078,0.049697,0.014715,0.009690,0.015231,0.014969,0.525968,-0.235302,0.527498,0.238121,0.076008,-0.009255,0.100734,0.068446,0.012384,0.032353,0.017794,0.037177,0.002760,0.003451,0.003365,0.005249,0.043149,-0.029510,0.043240,0.029637,0.003188,-0.002426,0.003320,0.002887,-0.000770,-0.002319,0.000986,0.002764,-0.000662,-0.001899,0.000727,0.001924
0.000941,-0.001206,0.001505,0.001760,-0.003592,-0.006718,0.005948,0.006729,-0.082522,-0.113450,0.084444,0.113566,-0.047728,-0.132522,0.084084,0.134809,-0.008827,-0.008775,0.012586,0.016288,-0.188303,-0.139033,0.195027,0.234346,-0.194391,-0.108306,0.227748,0.442715,0.018071,0.085821,0.085204,0.238335,0.008753,-0.005912,0.042064,0.045566,-0.078140,0.129325,0.104246,0.226586,0.004293,0.286728,0.050500,0.320485,0.021260,0.166325,0.023203,0.167326,0.011934,-0.004650,0.013778,0.015329,0.001438,0.003401,0.002005,0.005195,-0.000024,0.002737,0.000485,0.002737,-0.000402,0.000756,0.000517,0.000756
0.304615,0.346677,0.305082,0.346782,0.265508,0.361564,0.278383,0.387620,0.021368,0.010578,0.037591,0.057034,-0.013179,0.011959,0.016739,0.017496,0.048726,0.055010,0.057780,0.055550,-0.007876,0.066844,0.117166,0.113366,0.056815,0.001346,0.080427,0.067095,0.007186,0.005469,0.015319,0.011416,0.002080,0.002736,0.004597,0.003551,-0.021850,0.037909,0.026291,0.040167,0.018630,0.043315,0.027203,0.044564,0.002887,0.004474,0.003259,0.004766,0.000452,0.000227,0.000559,0.000397,-0.000001,0.000410,0.000159,0.000423,0.000050,0.000412,0.000107,0.000416,-0.000004,0.000033,0.000017,0.000034
-0.007110,-0.001232,0.020221,0.007228,-0.075182,-0.001976,0.078596,0.026248,-0.004437,-0.021431,0.013495,0.023311,0.019567,-0.009865,0.021378,0.011722,0.010304,0.007665,0.035782,0.012731,-0.134501,0.049771,0.144096,0.058222,-0.006060,0.079278,0.042665,0.092509,0.041192,0.065672,0.042569,0.075520,0.014735,0.006741,0.019149,0.017185,-0.038957,0.047611,0.050973,0.097287,-0.008105,0.010588,0.047541,0.239181,-0.007074,-0.053114,0.034311,0.159852,0.002399,-0.013757,0.010591,0.021989,-0.004923,-0.099744,0.011602,0.103267,-0.064876,-0.448885,0.070272,0.449984,-0.061400,-0.344763,0.064372,0.344832
0.006719,0.018394,0.009337,0.020240,0.066671,0.404683,0.074644,0.408735,0.000187,0.166835,0.020888,0.171733,0.000292,0.002258,0.002167,0.005481,-0.000653,-0.001102,0.011655,0.008411,-0.146320,-0.083315,0.245166,0.331453,0.130164,-0.089667,0.211105,0.238609,-0.009419,-0.007018,0.021603,0.025986,0.004960,0.000322,0.011024,0.005334,-0.104383,0.138102,0.163358,0.214586,0.087542,0.115791,0.141830,0.171132,-0.007326,0.009329,0.014881,0.015887,0.000235,-0.000064,0.000237,0.000077,-0.000155,0.001336,0.000316,0.001348,0.000124,0.001155,0.000255,0.001165,-0.000222,0.000022,0.000245,0.000143
-0.021134,-0.014560,0.025261,0.014595,0.016429,-0.032879,0.016675,0.035764,0.174882,-0.012116,0.174902,0.060750,0.010970,-0.022372,0.011044,0.024887,-0.060022,0.204731,0.060022,0.207988,0.029180,0.219418,0.087465,0.219528,0.231311,0.101835,0.241153,0.102786,0.000349,0.008083,0.002608,0.011237,-0.033047,0.185446,0.033785,0.191567,-0.022796,0.375349,0.072845,0.381427,0.025376,0.257480,0.081425,0.259814,-0.021060,0.134647,0.021130,0.135280,0.001643,-0.013529,0.001721,0.014044,0.001706,-0.015619,0.002367,0.021034,-0.000006,-0.003225,0.002161,0.016560,-0.001504,0.006108,0.002572,0.015535
0.403534,0.042482,0.408454,0.078061,0.071350,0.011235,0.084531,0.029918,0.008504,0.000720,0.009846,0.006899,0.000611,-0.000036,0.000654,0.000428,0.454216,0.013634,0.464846,0.075571,0.085295,0.004087,0.109467,0.030938,0.015929,0.004449,0.019602,0.012974,0.000580,0.001073,0.001220,0.004489,0.155752,-0.029841,0.158293,0.044156,0.037037,0.004628,0.046498,0.031286,0.004368,0.007783,0.008414,0.018151,-0.001501,-0.002612,0.002336,0.011008,0.055964,-0.045521,0.056230,0.045643,0.020536,-0.025961,0.020779,0.026112,0.000152,-0.010248,0.002829,0.010478,-0.002410,-0.012168,0.002664,0.012223
0.000157,0.003386,0.000660,0.003844,0.000040,0.012227,0.005916,0.029540,0.000050,0.004625,0.008724,0.025756,-0.032394,0.005017,0.036397,0.014841,-0.004933,-0.008505,0.005390,0.013478,-0.060452,-0.038307,0.065252,0.097065,-0.025995,-0.051032,0.112707,0.156151,-0.605046,0.040980,0.626889,0.094624,-0.000970,0.006507,0.003166,0.015287,-0.028365,0.049377,0.036939,0.073007,0.002448,0.072703,0.047627,0.100742,-0.178015,0.019519,0.187638,0.036127,-0.000334,-0.002339,0.000856,0.003124,0.000613,-0.003745,0.001588,0.005077,-0.000093,-0.004821,0.000623,0.005579,-0.009055,-0.003801,0.009313,0.004856
0.000741,0.024054,0.006443,0.029296,0.017153,0.436480,0.078419,0.473414,-0.000741,0.420357,0.079709,0.456344,0.006512,0.019527,0.013168,0.028636,-0.009310,0.003809,0.009777,0.007516,-0.075123,0.036676,0.099714,0.118759,0.064580,0.034251,0.101058,0.126623,0.010225,-0.000658,0.024425,0.018936,-0.002228,0.005034,0.003315,0.005382,-0.031536,0.057792,0.041937,0.065170,0.024580,0.058727,0.040258,0.068656,-0.004818,0.006277,0.014744,0.011923,0.000117,0.000030,0.000120,0.000086,-0.000094,0.000465,0.000182,0.000478,0.000010,0.000372,0.000209,0.000413,-0.000272,-0.000063,0.000295,0.000107
-0.005290,-0.002834,0.011288,0.008792,-0.015421,-0.133107,0.053174,0.140867,0.023966,-0.052464,0.033243,0.067465,-0.000545,0.000718,0.001541,0.001421,-0.108113,-0.006721,0.109879,0.037380,-0.199704,-0.090756,0.389366,0.407381,0.332288,-0.041910,0.343780,0.208694,0.006123,-0.000136,0.008389,0.002033,-0.032556,0.016350,0.034408,0.021848,-0.069901,0.284146,0.146904,0.294542,0.112055,0.126948,0.124221,0.130567,0.000279,-0.000154,0.003505,0.001529,0.001470,-0.003592,0.001543,0.003927,0.001449,-0.004975,0.002137,0.009574,0.000164,0.000374,0.000783,0.002285,-0.000523,-0.000879,0.000678,0.000979
0.000393,-0.004507,0.002128,0.004710,-0.000128,-0.007530,0.004467,0.009689,-0.002362,0.005634,0.007368,0.011945,-0.000982,0.001866,0.003255,0.002984,-0.008319,0.000389,0.010620,0.016811,-0.019989,-0.030643,0.057846,0.078467,-0.007481,-0.036229,0.091197,0.065288,-0.045215,-0.014100,0.048201,0.014864,-0.002778,0.004516,0.005745,0.011017,-0.015061,0.040746,0.034206,0.062393,-0.149405,-0.051979,0.192927,0.108862,-0.587904,-0.247081,0.588418,0.247356,0.002809,-0.004900,0.003160,0.005248,0.001459,-0.004866,0.003009,0.005898,-0.010008,-0.006070,0.010213,0.006756,-0.098260,-0.055654,0.098281,0.055753
0.001171,0.001089,0.001601,0.001114,0.000721,0.002769,0.002208,0.005322,-0.001120,0.004153,0.002588,0.006266,-0.000956,0.000799,0.001164,0.001302,0.002817,0.000690,0.005753,0.002642,-0.209550,-0.211885,0.362149,0.372242,0.189526,-0.156959,0.310880,0.279276,-0.000478,0.000700,0.007021,0.003418,0.001003,0.000065,0.004044,0.002553,-0.156020,0.190779,0.269880,0.318604,0.140851,0.141718,0.230390,0.240345,0.000689,0.000241,0.004578,0.002393,0.000252,-0.000190,0.000366,0.000480,-0.000172,0.000242,0.001314,0.005340,-0.002445,-0.006815,0.003687,0.011005,-0.000655,-0.001057,0.000713,0.001314
0.002258,-0.135013,0.032265,0.135567,0.020024,-0.197096,0.035244,0.197125,0.038684,-0.075863,0.044170,0.079003,0.001539,-0.001673,0.004934,0.003283,-0.060005,0.059341,0.088210,0.294727,0.060025,-0.032602,0.125438,0.414438,0.313181,-0.007992,0.319373,0.176954,0.006975,0.001554,0.013211,0.005033,-0.030229,0.155442,0.030579,0.155938,-0.010442,0.318926,0.073942,0.319631,0.101408,0.115000,0.110503,0.115280,0.000568,0.000488,0.002677,0.000945,-0.000032,0.000180,0.000034,0.000191,-0.000181,0.002049,0.000322,0.002064,0.000217,0.001167,0.000314,0.001170,-0.000019,0.000006,0.000026,0.000023
0.000093,-0.000228,0.000675,0.000547,-0.001880,-0.007169,0.003780,0.007242,0.000252,-0.019936,0.005489,0.019951,0.000584,-0.006924,0.001686,0.006954,0.009140,-0.000646,0.015174,0.006050,-0.187991,-0.115336,0.200150,0.214472,-0.034249,-0.237616,0.152277,0.550075,0.096456,-0.085055,0.112190,0.250304,0.018687,-0.005201,0.026579,0.014779,-0.102579,0.113503,0.121686,0.186150,0.007575,0.277252,0.068502,0.369992,0.040258,0.102723,0.051514,0.147063,0.005393,-0.002791,0.005883,0.005118,0.000479,0.001838,0.000977,0.002471,0.000033,0.002086,0.000340,0.002086,-0.001220,0.000614,0.001311,0.001126
-0.139372,-0.018215,0.141811,0.047751,-0.027847,-0.019387,0.027853,0.022200,0.000021,-0.004490,0.001442,0.004688,0.058731,0.013949,0.059500,0.033325,-0.194303,0.146305,0.217402,0.167064,-0.093219,0.247251,0.099773,0.248821,0.071529,0.260507,0.077134,0.260508,0.165696,0.220649,0.166655,0.221471,-0.027623,0.052653,0.050798,0.067739,-0.048268,0.269505,0.066917,0.272530,0.056032,0.270218,0.064386,0.271835,0.032169,0.067980,0.035128,0.072520,0.001748,-0.003282,0.005225,0.006293,0.004424,-0.001574,0.005331,0.007210,0.000199,-0.001733,0.002018,0.004681,-0.001904,-0.004397,0.002092,0.004825
0.004104,0.044735,0.007821,0.045132,-0.001619,0.050982,0.010496,0.060777,-0.099257,0.146854,0.109293,0.158066,-0.422922,0.420324,0.424893,0.421832,0.002487,0.009517,0.006300,0.012919,-0.020464,0.004268,0.026892,0.040368,-0.043926,0.052732,0.079785,0.087487,-0.149807,0.110000,0.160401,0.119404,-0.000239,0.001578,0.001666,0.002724,-0.007276,0.015475,0.009788,0.022007,-0.000788,0.018141,0.015386,0.024584,-0.024917,0.005455,0.029259,0.014646,0.000009,0.000039,0.000263,0.000161,0.000036,0.000119,0.000184,0.000138,-0.002300,-0.000134,0.002501,0.000668,-0.008960,-0.001927,0.009402,0.003331
0.031100,-0.076079,0.044961,0.090199,0.016541,-0.044116,0.021535,0.044704,-0.002075,-0.005503,0.004832,0.005771,-0.000901,-0.001114,0.004146,0.004445,0.001585,-0.004417,0.133349,0.380313,0.167529,-0.157961,0.213761,0.548456,0.124342,-0.092675,0.137644,0.200315,0.001974,-0.001410,0.016332,0.014601,-0.011916,0.146918,0.035231,0.166696,0.007713,0.244145,0.054018,0.317155,0.065079,0.090606,0.080603,0.172878,-0.006392,-0.000857,0.022646,0.018881,0.000230,0.000201,0.000336,0.000386,-0.000105,0.001087,0.000131,0.001088,-0.001498,0.000945,0.001922,0.003170,-0.005087,-0.002808,0.006519,0.006262
0.000876,0.003307,0.019913,0.009889,-0.011944,-0.021110,0.020645,0.023430,0.007503,-0.018550,0.015976,0.018789,0.010243,-0.000550,0.010654,0.004687,-0.005611,-0.002722,0.034068,0.025621,-0.041412,0.017237,0.055809,0.058802,0.041591,0.023107,0.051527,0.059972,0.020171,0.011189,0.021419,0.019624,0.193410,-0.245885,0.198263,0.250713,0.099093,-0.121593,0.131302,0.202932,0.013766,0.034734,0.024958,0.054255,-0.002088,0.001732,0.010665,0.013606,0.302475,-0.427677,0.302475,0.427678,0.076970,-0.136507,0.076980,0.136669,0.002072,-0.006293,0.003263,0.006734,-0.005698,-0.006238,0.006988,0.006952
-0.003847,0.000059,0.004199,0.002121,-0.080002,-0.104476,0.094276,0.115793,0.041728,-0.201106,0.105724,0.205549,0.026956,-0.020456,0.038567,0.027461,-0.003747,-0.000169,0.005393,0.001755,-0.371722,0.020444,0.378037,0.160929,0.155017,0.031610,0.312219,0.304370,0.144789,-0.003284,0.156491,0.075265,0.000111,0.001186,0.001329,0.001718,-0.111622,0.139196,0.121144,0.141160,0.048367,0.283774,0.099618,0.288001,0.037492,0.041172,0.044982,0.053416,0.000023,0.000078,0.000028,0.000090,-0.000218,0.001286,0.000322,0.001568,-0.000045,0.001094,0.000462,0.002611,-0.000970,-0.000402,0.001369,0.001528
-0.057444,-0.006510,0.075139,0.017181,-0.198721,-0.070895,0.200102,0.074316,0.014596,-0.015812,0.048961,0.031514,0.149196,0.023500,0.153210,0.045716,-0.098681,0.020547,0.099206,0.026625,-0.300175,0.188537,0.307853,0.208674,0.191913,0.268656,0.220396,0.269825,0.148532,0.100739,0.168778,0.108099,-0.014165,0.004646,0.015601,0.010105,-0.082608,0.197393,0.103062,0.200024,0.077942,0.223214,0.099864,0.223232,0.015166,0.020555,0.022691,0.024003,-0.000294,-0.000133,0.004111,0.002894,0.003027,0.001907,0.004521,0.003290,0.000585,0.000941,0.000646,0.000968,-0.000069,-0.000017,0.000082,0.000092
0.006844,-0.100921,0.043762,0.128101,0.042868,-0.187086,0.053604,0.198884,0.043332,-0.112710,0.043857,0.113663,0.005914,-0.019544,0.006319,0.019655,-0.068972,0.110236,0.089027,0.247522,0.000649,0.092708,0.079127,0.382679,0.150912,-0.023397,0.172789,0.410411,0.057213,-0.035539,0.109515,0.156478,-0.019964,0.094573,0.021280,0.096184,-0.022989,0.221005,0.031085,0.221734,0.024756,0.207235,0.048290,0.220249,0.002892,0.061443,0.042883,0.091727,0.000446,-0.000985,0.000464,0.001170,0.000040,0.000087,0.000160,0.001101,-0.000098,-0.001241,0.000208,0.002847,-0.000391,-0.000850,0.001326,0.004359
-0.008488,-0.002130,0.015552,0.005583,-0.002959,-0.009536,0.008891,0.010271,0.018161,-0.003749,0.018981,0.008058,0.003012,0.000743,0.012902,0.002844,-0.015300,0.015494,0.024874,0.021515,-0.007974,0.024823,0.023499,0.035690,0.037604,0.020521,0.040574,0.027520,0.003925,0.007330,0.019532,0.010821,0.036038,-0.119939,0.044353,0.142940,0.045531,-0.148288,0.060079,0.220764,0.015617,-0.005902,0.021385,0.055828,-0.005332,-0.002144,0.009765,0.009031,0.107790,-0.381722,0.107890,0.381723,0.100704,-0.474797,0.102270,0.474890,0.005188,-0.082592,0.013600,0.082809,-0.006675,-0.018054,0.009868,0.018231
0.115768,0.030067,0.121597,0.039779,0.004664,-0.008918,0.014180,0.030047,0.003800,-0.003845,0.007972,0.017671,0.002015,0.000221,0.003302,0.004587,0.592393,0.118575,0.624325,0.145113,0.057458,-0.009925,0.144950,0.132025,0.057059,-0.018033,0.069630,0.068300,0.004734,-0.001176,0.005665,0.011238,0.108908,0.020122,0.123080,0.029526,0.002563,0.069670,0.053581,0.089266,0.025367,0.038105,0.032791,0.051212,0.000818,0.005391,0.001725,0.009505,-0.000222,-0.000885,0.003793,0.003179,0.001013,-0.004345,0.001301,0.005291,0.000076,-0.000228,0.000156,0.000940,-0.000049,0.000179,0.000083,0.000240
-0.014624,-0.002410,0.017661,0.007992,-0.004412,-0.011555,0.013214,0.012701,0.016970,-0.010355,0.024062,0.014057,-0.008581,0.007617,0.029828,0.011373,-0.020548,0.014487,0.027024,0.022907,-0.026063,0.025702,0.043354,0.055646,0.046055,0.020697,0.059660,0.051126,0.003187,0.009319,0.028640,0.012581,0.005007,0.004477,0.013299,0.012922,-0.018599,0.011616,0.027148,0.075679,-0.078064,-0.204080,0.111000,0.267156,-0.037900,-0.071067,0.042458,0.075393,-0.001893,-0.006844,0.002969,0.007126,-0.010654,-0.048359,0.010897,0.048682,-0.168178,-0.491375,0.168245,0.491479,-0.131297,-0.272119,0.131388,0.272166
-0.009286,-0.004111,0.009359,0.007682,-0.154973,-0.100982,0.160161,0.128705,-0.033229,-0.208619,0.061624,0.212405,0.003723,-0.123470,0.035335,0.123856,-0.005689,-0.000080,0.005877,0.003719,-0.374334,0.077546,0.377673,0.123678,-0.044184,0.158288,0.100444,0.221213,0.043089,0.155722,0.046214,0.198642,0.000714,0.008807,0.001773,0.009061,-0.105747,0.143509,0.117383,0.144882,0.016466,0.300664,0.064991,0.302022,0.024857,0.152705,0.025090,0.154004,0.000163,0.000385,0.000165,0.000656,0.000319,-0.001012,0.001002,0.004708,-0.000225,-0.001236,0.000747,0.005167,-0.000333,-0.002065,0.000400,0.002523
0.015694,0.015741,0.020561,0.021777,-0.022674,0.052503,0.037571,0.092260,-0.230312,0.491465,0.250475,0.511512,-0.116831,0.183770,0.127542,0.186905,0.006523,0.009279,0.028224,0.018297,-0.046847,0.012984,0.078151,0.091245,0.008995,0.077332,0.107810,0.136094,-0.043075,0.020994,0.055316,0.039095,0.001323,0.002774,0.005432,0.003450,-0.018913,0.041236,0.032652,0.050188,0.007271,0.024407,0.041790,0.044705,-0.062690,-0.024842,0.066430,0.033071,0.000076,-0.000008,0.000082,0.000018,-0.000038,0.000294,0.000108,0.000301,-0.000780,0.000061,0.000940,0.000900,-0.009604,-0.004925,0.010010,0.006518
-0.069948,-0.078011,0.087403,0.090859,0.020544,-0.158485,0.045326,0.158792,0.130739,-0.190854,0.131051,0.191137,0.055651,-0.043584,0.055851,0.044000,-0.140082,0.168400,0.147521,0.186075,-0.046957,0.241870,0.057978,0.256998,0.161389,0.185232,0.174032,0.299569,0.146078,0.025803,0.153380,0.126336,-0.027415,0.075972,0.028751,0.077105,-0.033358,0.236570,0.040754,0.237764,0.043585,0.224006,0.057835,0.224986,0.017822,0.048755,0.031148,0.057426,0.000701,-0.001977,0.000771,0.002131,0.000489,-0.001163,0.000589,0.002287,0.000007,0.000135,0.000144,0.001058,-0.000615,-0.000716,0.000638,0.002792
-0.000008,-0.002081,0.002362,0.003052,-0.002805,0.001842,0.005956,0.020032,-0.000854,0.010773,0.008642,0.022341,-0.006106,-0.002442,0.016580,0.009303,-0.008950,-0.000591,0.010658,0.017853,-0.018214,-0.017974,0.039474,0.064372,-0.100692,-0.029237,0.156183,0.055180,-0.404274,-0.055324,0.407484,0.065686,-0.002778,0.004579,0.004828,0.010781,-0.010671,0.035159,0.020356,0.047575,-0.114186,-0.001901,0.138738,0.047750,-0.493112,-0.101140,0.493405,0.104683,0.001389,-0.003431,0.001582,0.003495,0.000385,-0.002084,0.000841,0.002751,-0.006375,-0.002394,0.006838,0.003126,-0.024182,-0.008445,0.024559,0.008989
-0.019987,0.003362,0.022610,0.004697,-0.258863,0.029389,0.258988,0.049778,-0.025167,-0.008432,0.025193,0.014951,0.012302,-0.006222,0.013399,0.006237,-0.005310,0.001346,0.010438,0.002021,-0.405907,0.111163,0.408930,0.111953,-0.043930,0.192532,0.096434,0.192773,0.037894,0.180242,0.037894,0.181960,0.000904,0.001602,0.002367,0.002181,-0.120624,0.148436,0.129277,0.148789,0.014963,0.314894,0.068124,0.316084,0.026033,0.161836,0.026266,0.163300,0.000044,0.000115,0.000047,0.000139,-0.001734,0.001808,0.001954,0.003313,-0.001406,-0.000873,0.002051,0.006914,-0.000483,-0.002983,0.000585,0.003700
-0.018305,-0.016605,0.021474,0.016647,0.020861,-0.026676,0.023967,0.031933,0.267722,0.019744,0.268345,0.054518,0.016395,0.001605,0.020037,0.004473,-0.040674,0.176889,0.040682,0.181480,0.059204,0.193505,0.103326,0.193588,0.380987,0.095296,0.384731,0.096316,0.006373,0.000865,0.014510,0.003148,-0.026228,0.173288,0.027255,0.180064,-0.004095,0.333612,0.071238,0.339365,0.102403,0.121305,0.113068,0.123002,-0.001534,0.004195,0.005307,0.006692,0.002150,-0.014376,0.002252,0.015139,0.001994,-0.014592,0.002599,0.019968,0.000239,-0.001539,0.000862,0.005183,-0.000341,0.000427,0.000526,0.001372
